ano,cpb,titulo,direcao,genero,produtora_maj,produtora_min,distribuidora,uf_bruto,uf2_bruto,max_salas,publico,renda_corrente,uf_maj,n_ufs,coproducao,decada,filmes_diretor_antes,filmes_distribuidora_antes,filmes_produtora_antes,estreia_do_diretor,experiencia_da_direcao,porte_da_distribuidora,contratos_fsa,projetos_incentivo,recebeu_fsa,recebeu_incentivo,origem_do_fomento,deflator,renda_deflacionada_2024,populacao_br,filmes_no_ano,sucesso_global,mediana_publico_do_ano,sucesso_no_ano
2023,B2300437800000,Nelson Pereira Dos Santos - Vida De Cinema,"Ivelise Ferreira, Aida Maria Bastos Nepomuceno Marques",Documentário,Mp2 Produções Ltda,Globo Comunicação E Participações S/A / Canal Brazil S/A,Bretz Filmes,RJ,RJ/RJ,9,191,3687.23,RJ,1.0,1,2020,0,26,0,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,3848.2667452294218,,161,0,802.0,0
2023,B2300126700000,Ninguém É De Ninguém,Wagner Luiz De Assis Coelho,Ficção,Cinética Filmes E Produções Ltda.,,Sony,RJ,,370,139189,2944391.92,RJ,1.0,0,2020,2,20,1,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,3072985.821513225,,161,1,802.0,1
2023,B2300014100000,Niobe,Fernando Gonzalez Cruz De Mamari,Ficção,Paje Producoes Culturais Ltda,,Moro Filmes,RJ,,2,326,6294.01,RJ,1.0,0,2020,0,4,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,6568.895723115031,,161,0,802.0,0
2023,B2200250200000,Noites Alienígenas,Antonio Sergio De Carvalho E Souza,Ficção,A. S. C. E Souza - Produtora,Com Domínio Produções Ltda,Vitrine Filmes,AC,RJ,27,6963,115700.79,AC,1.0,1,2020,0,163,0,1,estreante,grande,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,120753.92708178573,,161,1,802.0,1
2023,B2300349700000,Nosso Sonho,Eduardo Leonel Albergaria,Ficção,Urca Filmes Ltda,Telecine Programacao De Filmes Ltda,Vitrine Filmes,RJ,RJ,498,505352,8671387.13,RJ,1.0,1,2020,0,163,0,1,estreante,grande,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,9050102.848856566,,161,1,802.0,1
2023,B2100232400000,O Acidente,Bruno Carboni Godecke,Ficção,Atelier W Producoes Cinematograficas Ltda,Vulcana Cinema Ltda,Atelier W,RS,RS,5,458,5012.22,RS,1.0,1,2020,0,0,1,1,estreante,nova,2.0,2.0,1.0,1.0,FSA e incentivo,1.0436741795953661,5231.1245964514865,,161,0,802.0,0
2023,B2200307700000,O Alecrim E O Sonho,Valerio Martins Da Fonseca,Ficção,Ponta Negra Filmes Ltda-Me,Carambola Produções Artísticas,Livres Filmes,RN,PB,1,278,1984.0,RN,1.0,1,2020,0,20,0,1,estreante,media,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,2070.6495723172065,,161,0,802.0,0
2023,B2300065800000,O Circo Voltou,"Paulo Mauricio Germany Caldas, Barbara Arruda Carneiro Da Cunha",Documentário,99 Producoes Artisticas Ltda,Lira Filmes Produções Ltda Me,Lira Filmes,PE,SP,11,71,1483.72,PE,1.0,1,2020,0,6,0,1,estreante,pequena,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,1548.5202537492366,,161,0,802.0,0
2023,B2100036700000,O Espaço Infinito,Leonardo Palatucci Bello,Ficção,Machado Filmes E Produções Ltda,Lumio Filmes Ltda,Pandora Filmes,DF,DF,8,427,5847.17,DF,1.0,1,2020,0,75,0,1,estreante,grande,2.0,0.0,1.0,0.0,só FSA,1.0436741795953661,6102.540352704637,,161,0,802.0,0
2023,B1900461300000,O Homem Cordial,Ibere Carvalho Ferreira Santos,Ficção,Quartinho Direcoes Artisticas Eireli,Pavirada Filmes E Produções Ltda / Acere Produção Artística E Cultural Ltda / Momento Producao Artistica E Cultural Ltda,O2 Play,DF,SP/ND/DF,30,4114,80801.93,DF,1.0,1,2020,0,49,0,1,estreante,media,2.0,0.0,1.0,0.0,só FSA,1.0436741795953661,84330.88800247219,,161,1,802.0,1
2023,B1500150500000,O Homem De Lagoa Santa,Renato De Menezes Lopes,Ficção,Gnctv - Producoes De Cinema E Tv Ltda,K9 Agenciamento E Produções Ltda,Filmes Do Rio De Janeiro,RJ,RJ,1,531,7112.88,RJ,1.0,1,2020,0,1,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,7423.529198560288,,161,0,802.0,0
2023,B2000240100000,O Lodo,Helvecio Luis De Amorim Ratton,Ficção,Quimera Filmes Ltda,,Cineart Filmes,MG,,20,2904,53189.05,MG,1.0,0,2020,0,3,0,1,estreante,nova,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,55512.03812220691,,161,1,802.0,1
2023,B2200261700000,O Mestre Da Fumaça,"Augusto De Oliveira Soares, Andre Luis Folgosi Sigwalt",Ficção,Augusto De Oliveira Soares / Quati Filmes Ltda,,Lança Filmes,SP/SP,,14,2359,45694.43,SP,1.0,0,2020,0,16,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,47690.096742327885,,161,0,802.0,1
2023,B2300472200000,"Ó Paí, Ó 2",Viviane Ferreira Da Cruz,Ficção,Dueto Produções E Publicidades Ltda,Globo Comunicação E Participações S/A / Paulo Augusto P. Casé Ltda / Xanadu Produções Cinematográficas Ltda / Canal Brazil S/A,H2O Films,SP,RJ/RJ/ND/RJ,476,167346,3047176.3,SP,1.0,1,2020,1,27,0,0,iniciante,media,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,3180259.224984943,,161,1,802.0,1
2023,B2300121300000,O Pastor E O Guerrilheiro,Jose Eduardo Belmonte Dos Santos,Ficção,Mercado Cultural Ltda Epp,Telecine Programacao De Filmes Ltda / Canal Brazil S/A /,A2 Filmes,DF,RJ/RJ,26,4271,70341.14,DF,1.0,1,2020,3,3,0,0,estabelecida,nova,3.0,0.0,1.0,0.0,só FSA,1.0436741795953661,73413.2315813028,,161,1,802.0,1
2023,B2300319500000,O Porteiro,Paulo De Moraes Fontenelle,Ficção,Rubi Filmes E Producoes Artisticas Ltda,,Imagem,RJ,,582,46251,882355.04,RJ,1.0,0,2020,0,86,1,1,estreante,grande,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,920891.1724838365,,161,1,802.0,1
2023,B2000251400000,O Rio Do Desejo,Sergio Machado Ribeiro Dos Santos,Ficção,Intro Ltda,,Gullane Entretenimento,,,25,6920,115079.73,,,0,2020,0,8,0,1,estreante,pequena,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,120105.74279580623,,161,1,802.0,1
2023,B2300524600000,O Sequestro Do Voo 375,Marcus Vinicius Costa Baldini Silva,Ficção,Escarlate Conteúdo Audiovisual E Experiencias Criativas Ltda - Me,Ltc Martins Producoes & Reproducoes De Videos Ltda,Disney,RJ,DF,638,197118,4043007.39,RJ,1.0,1,2020,0,23,0,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,4219582.420856252,,161,1,802.0,1
2023,B2000414400000,Olha Pra Elas,"Tatiana Sager, Renato Nunes Dorneles",Documentário,Panda Filmes Ltda,Renato Nunes Dorneles,Panda Filmes,RS,RS,8,332,4609.32,RS,1.0,1,2020,0,16,1,1,estreante,pequena,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,4810.628269492513,,161,0,802.0,0
2023,B2300230600000,Os Aventureiros - A Origem,Andre Alberto Pellenz,Ficção,Luccas Toon Studios Ltda,Formata Producoes E Conteudo Ltda. /  Telecine Programacao De Filmes Ltda,Warner,RJ,SP/RJ,958,418678,7431091.22,RJ,1.0,1,2020,1,43,0,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,7755638.032531828,,161,1,802.0,1
2023,B1700590400000,"Osmar, A Primeira Fatia Do Pão De Forma - O Filme",Alexandre Machado De Sa,Animação,44 Bico Largo Comercial Ltda,,44 Bico Largo,SP,,1,37,625.0,SP,1.0,0,2020,1,0,0,0,iniciante,nova,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,652.2963622471038,,161,0,802.0,0
2023,B2000044900000,Para Onde Voam As Feiticeiras,"Roberto Figueiredo Do Amaral Filho, Eliane Dias Caffe Alves, Carla Dias Caffe Alves",Documentário,Aurora Filmes Ltda.,Cisma Produções Cinematográficas,Descoloniza Filmes,SP,SP,9,623,10217.22,SP,1.0,1,2020,0,7,0,1,estreante,pequena,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,10663.448701245366,,161,0,802.0,0
2023,B1800418500000,Para'Í,Vinicius Mantovani Contrera Toro,Ficção,Travessia Filmes Ltda - Me,,Descoloniza Filmes,SP,,14,802,11716.58,SP,1.0,0,2020,0,7,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,12228.292019163475,,161,0,802.0,0
2023,B2300343300000,Pedágio,Carolina Markowicz Bastos,Ficção,Globo Comunicação E Participações S/A,Biônica Cinema E Tv Ltda. / Carolina Markowicz Bastos - Me / Anjo Producoes Cinematograficas Ltda,Paris,RJ,SP/ND/SP/RS/ND,70,8867,157296.12,RJ,1.0,1,2020,1,42,2,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,164165.89899453425,,161,1,802.0,1
2023,B2200213000000,Pele,Marcos Almeida Pimentel,Documentário,Tempero Filmes Ltda,,Embaúba Filmes,MG,,6,146,1770.0,MG,1.0,0,2020,2,18,2,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,1847.303297883798,,161,0,802.0,0
2023,B2300255800000,Perdida,"Luiza Shelling Tubaldini, Katherine Chediak Putnam, Dean Wallace Law",Ficção,Latinamerica Entretenimento Internacional Ltda,,Disney,SP,,507,91907,1690395.85,SP,1.0,0,2020,0,23,0,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,1764222.5019401617,,161,1,802.0,1
2023,B2200508100000,Perlimps,Alexandre Cesario De Abreu,Animação,Buriti Filmes Ltda,Alê Abreu Produções Ltda / Globo Comunicação E Participações S/A / Misti Produções Ltda / Rsmts Empreendimentos E Participacoes Ltda,Vitrine Filmes,SP,SP/SP/RJ/SP/RJ,139,12504,150664.85,SP,1.0,1,2020,0,163,1,1,estreante,grande,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,157245.0137176089,,161,1,802.0,1
2023,B2300338800000,Pérola,Murilo Benicio Ribeiro,Ficção,República Pureza Filmes Ltda.,Globo Comunicação E Participações S/A / Canal Brazil S/A,H2O Films,RJ,RJ/RJ,100,7647,125203.41,RJ,1.0,1,2020,0,27,0,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,130671.56621429227,,161,1,802.0,1
2023,B1800468000000,Pessoas Humanas,Frank Spano,Ficção,Panda Filmes Ltda,Fm Produções Ltda,Panda Filmes,RS,RJ,2,46,583.5,RS,1.0,1,2020,0,16,1,1,estreante,pequena,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,608.9838837938961,,161,0,802.0,0
2023,B2200259700000,"Plauto, Um  Sopro Musical",Rodrigo Crizel Portelinha,Documentário,Guarujá Produções Ltda,,Lança Filmes,RS,,16,675,7404.65,RS,1.0,0,2020,0,16,0,1,estreante,pequena,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,7728.042013940827,,161,0,802.0,0
2023,B2000255600000,Por Trás Da Linha De Escudos,Marcelo Pedroso Holanda De Jesus,Documentário,Símio Filmes Ltda / Vilarejo Filmes Ltda Me,,Inquieta Cine,PE/PE,,1,34,430.0,PE,1.0,0,2020,0,1,0,1,estreante,nova,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,448.77989722600745,,161,0,802.0,0
2023,B2000202100000,Poropopó,Luis Antonio De Abreu Igreja,Ficção,Leblon Produções Artísticas Ltda - Me / Samba Filmes Ltda,,Livres Filmes,RJ/RJ,,3,479,5280.0,RJ,1.0,0,2020,0,20,0,1,estreante,media,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,5510.599668263533,,161,0,802.0,0
2023,B1900126500000,Propriedade,Daniel Bandeira Espirito Santo,Ficção,Símio Filmes Ltda,Lunatica Filmes Ltda  / Vilarejo Filmes Ltda Me,Vitrine Filmes,PE,ND/PE,35,2451,25492.36,PE,1.0,1,2020,0,163,1,1,estreante,grande,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,26605.71790894973,,161,0,802.0,1
2023,B2300527400000,Puan,"Maria Alché, Benjamin Naishtat",Ficção,Bubbles Produções Artísticas Ltda,,Vitrine Filmes,RJ,,13,2754,40434.19,RJ,1.0,0,2020,0,163,0,1,estreante,grande,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,42200.120075853156,,161,0,802.0,1
2023,B2200114000000,Quando Falta O Ar,"Helena Lemos Petta, Ana Cristina Lemos Petta",Documentário,Clementina Producao Cultural Eireli / Paranoid Filmes Ltda,,Paranoid Filmes,SP/SP,,15,6143,75691.26,SP,1.0,0,2020,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,78997.01368303955,,161,1,802.0,1
2023,B2300212300000,Quantos Dias. Quantas Noites,Clovis Rhoden,Documentário,Maria Farinha Filmes E Produções Ltda.,,Flow Impact,SP,,6,1614,14498.48,SP,1.0,0,2020,0,0,0,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,15131.689219379823,,161,0,802.0,1
2023,B2300022300000,Rama Pankararu,Pedro Sodre Dias Lopes,Ficção,Copa Filmes E Produções Artisticas Ltda.,,Copa Filmes,RJ,,2,169,2488.0,RJ,1.0,0,2020,0,1,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,2596.6613588332707,,161,0,802.0,0
2023,B2200215900000,Raquel 1:1,Mariana Bastos Cordeiro,Ficção,Claraluz Producoes Audiovisuais Ltda,Morena Do Nascimento Koti Me / Tht Entretenimento E Inovação Ltda,O2 Play,SP,SP/SP,17,851,12425.0,SP,1.0,1,2020,0,49,0,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,12967.651681472424,,161,0,802.0,1
2023,B1900582500000,Razões Para Não Ser Mãe,Marco Carnevalle,Ficção,Querosene Produções Artisticas E Cinematográficas Ltda,,Querosene Filmes,SP,,1,34,750.0,SP,1.0,0,2020,0,0,3,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,782.7556346965246,,161,0,802.0,0
2023,B2300001100000,Regra 34,Julia Murat E Adario,Ficção,Esquina Producoes Artisticas Eireli,Bubbles Produções Artísiticas / Reserva Nacional Distribuidora De Filmes Ltda.,Imovision,RJ,RJ/SP,18,3724,60609.19,RJ,1.0,1,2020,0,71,0,1,estreante,grande,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,63256.24664918967,,161,1,802.0,1
2023,B1301918400000,Remoção,"Luiz Antonio Da Silva, Anderson Luiz Alves De Oliveira",Documentário,Lapilar Producões Artisticas Ltda,,Lapilar Produções,RJ,,6,201,3402.11,RJ,1.0,0,2020,0,0,1,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,3550.6943631431914,,161,0,802.0,0
2023,B2300327500000,Retratos Fantasmas,Kleber De Mendonca Vasconcellos Filho,Documentário,Cinemascopio Producoes Cinematograficas E Artisticas,Vitrine Filmes Ltda,Vitrine Filmes,PE,SP,80,50182,924641.69,PE,1.0,1,2020,0,163,0,1,estreante,grande,2.0,0.0,1.0,0.0,só FSA,1.0436741795953661,965024.6572304228,,161,1,802.0,1
2023,B2300295700000,Revolta Dos Malês,"Jose Belisario Cabo Penna Franca, Jeferson Rodrigues De Rezende",Ficção,Giros Projetos Audiovisuais Ltda,,Bretz Filmes,RJ,,5,621,9114.6,RJ,1.0,0,2020,0,26,3,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,9512.672677339924,,161,0,802.0,0
2023,B2300103200000,Rio Doce,Fellipe Luis De Melo Fernandes,Ficção,Ponte Produtoras Associadas Ltda,Fellipe Luis De Melo Fernandes,Vitrine Filmes,PE,,5,349,3029.59,PE,1.0,1,2020,0,163,1,1,estreante,grande,2.0,0.0,1.0,0.0,só FSA,1.0436741795953661,3161.9048577603253,,161,0,802.0,0
2023,B2300023700000,"Rio, Negro","Gabriel Ferreira Barbosa, Fernando Carlos De Sousa",Documentário,Quiprocó Filmes Ltda,,Pipa Produções,RJ,,1,168,1578.0,RJ,1.0,0,2020,0,24,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,1646.9178554014877,,161,0,802.0,0
2023,B2300337300000,Roberto Farias:  Memórias De Um Cineasta,Marise Chicharo De Farias,Documentário,Dona Rosa Produções Artísticas Ltda.,Globo Comunicação E Participações S/A / Canal Brazil S/A,Vinny Filmes,RJ,RJ/RJ,6,168,2041.58,RJ,1.0,1,2020,0,3,1,1,estreante,nova,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,2130.7443315783075,,161,0,802.0,0
2023,B2300261100000,Rodeio Rock,Marcelo Antunes Braz,Ficção,Lighthouse Produções Cinematográficas Ltda.,Yosemite Producoes Artisticas Ltda,Downtown,SP,,235,8405,155767.17,SP,1.0,1,2020,2,57,0,0,iniciante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,162570.17335764194,,161,1,802.0,1
2023,B1900417800000,Segundo Tempo,Rubens Arnaldo Rewald,Ficção,Miração Filmes Ltda,Confeitaria De Cinema Comunicações Ltda,Pandora Filmes,SP,SP,13,685,12806.25,SP,1.0,1,2020,0,75,0,1,estreante,grande,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,13365.552462443158,,161,0,802.0,0
2023,B1900336500000,Seu Amor De Volta (Mesmo Que Ele Não Queira),Bertrand De Souza Lira,Documentário,Extrato De Cinema Produções E Serviços Cinematográficos Ltda,,Extrato De Cinema,PB,,1,406,2830.0,PB,1.0,0,2020,0,0,0,1,estreante,nova,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,2953.597928254886,,161,0,802.0,0
2023,B1900286800000,Seus Ossos E Seus Olhos,Caetano Gotardo Soares,Ficção,Liracine Produções Audiovisuais Ltda - Epp,Caetano Gotardo Soares,Descoloniza Filmes,SP,,4,270,5153.5,SP,1.0,1,2020,0,7,0,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,5378.57488454472,,161,0,802.0,0
2023,B2200243000000,Sinfonia De Um Homem Comum,Jose Joffily Bezerra Filho,Documentário,Coevos Filmes Ltda,Globo Comunicação E Participações S/A / Canal Brazil S/A,Bretz Filmes,RJ,RJ/RJ,4,462,5463.78,RJ,1.0,1,2020,0,26,1,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,5702.4061089895695,,161,0,802.0,0
2023,B2300364700000,Stand Up Minha Vida É Uma Piada,Miguel Da Rocha Rodrigues,Ficção,Bronze Filmes Produtora Ltda,Telecine Programacao De Filmes Ltda,Imagem,SP,RJ,23,142,3076.25,SP,1.0,1,2020,0,86,0,1,estreante,grande,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,3210.602694980245,,161,0,802.0,0
2023,B2300408000000,Tá Escrito,Matheus De Souza Silva,Ficção,Paris Produções Cinematográficas Ltda,Globo Comunicação E Participações S/A / Renata Sofia Santos Freire / Rsmts Empreendimentos E Participacoes Ltda,Paris,SP,RJ/ND/RJ,683,55258,997724.85,SP,1.0,1,2020,0,42,3,1,estreante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,1041299.6642856597,,161,1,802.0,1
2023,B2200347700000,Tempos De Barbárie - Ato I: Terapia Da Vingança,Marcos Bernstein Seixas,Ficção,Hungry Man Brasil Produções Ltda.,Globo Comunicação E Participações S/A / Neanderthal Mb Cinema S/C Ltda. / Passaro Films Do Brasil Audiovisuai/O2 Filmes Curtos Ltda /Telecine Programação de Filmes Ltda,Paris,RJ,RJ/RJ/SP/RJ/RJ,145,2784,55785.13,RJ,1.0,1,2020,1,42,0,0,iniciante,media,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,58221.49978637084,,161,0,802.0,1
2023,B2300141200000,Tenho Fé,Rian Cordova Costa,Documentário,Lira Filmes Produções Ltda Me / Pixys Produções Artísticas Ltda - Me,,Lira Filmes,SP/SP,,8,305,3945.61,SP,1.0,0,2020,0,6,0,1,estreante,pequena,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,4117.931279753273,,161,0,802.0,0
2023,B2300041800000,Tia Virgínia,Fabio Augusto Meira De Sousa,Ficção,Roseira Filmes E Producoes Artisticas,Kinossaurus Filmes Ltda.,Elo Company,SP,RJ,33,7849,133406.73,SP,1.0,1,2020,0,93,0,1,estreante,grande,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,139233.15948525054,,161,1,802.0,1
2023,B2100484600000,Tinnitus,Gregorio Graziosi,Ficção,Cinematográfica Superfilmes Ltda,Gregorio Graziosi - Me,Imovision,SP,,13,750,14078.16,SP,1.0,1,2020,1,71,2,0,iniciante,grande,5.0,0.0,1.0,0.0,só FSA,1.0436741795953661,14693.0120882123,,161,0,802.0,0
2023,B2300130100000,Tire 5 Cartas,Diego Henrique Dantas Freitas,Ficção,Guarnicê Produções Eireli,E.H. Filmes Ltda,Eh! Filmes / Vinny Filmes,MA,RJ,139,13194,214973.37,MA,1.0,1,2020,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,224362.15556960108,,161,1,802.0,1
2023,B2300303300000,Tpm! Meu Amor,Eliana Fonseca,Ficção,Moonshot Creative Lab Produções Artísticas Ltda.,,Galeria Distribuidora,SP,,17,437,7747.91,SP,1.0,0,2020,3,2,0,0,estabelecida,nova,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,8086.293612828733,,161,0,802.0,0
2023,B2300211600000,Tração,Andre Luis Martins Camargo,Ficção,Owner Entertainment Ltda,,Cinecolor Do Brasil,SP,,56,1969,38941.34,SP,1.0,0,2020,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,40642.07107684421,,161,0,802.0,1
2023,B2200349500000,Três Tigres Tristes,Gustavo Vinagre Alves,Ficção,Tempero Filmes Ltda,Carneiro Verde Filmes,Olhar Distribuição,MG,MG,46,564,8288.31,MG,1.0,1,2020,0,20,2,1,estreante,media,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,8650.295139482068,,161,0,802.0,0
2023,B2300212500000,Um Dia Cinco Estrelas,Hsu Chien Hsin,Ficção,Paris Produções Cinematográficas Ltda,Simba Content - Intermediação E Agenciamento De Conteúdos Ltda,Paris,SP,,315,17494,335714.99,SP,1.0,1,2020,2,42,3,0,iniciante,media,0.0,1.0,0.0,1.0,só incentivo,1.0436741795953661,350377.06676611654,,161,1,802.0,1
2023,B1800417100000,Um Filme De Cinema,Thiago Mendonca,Ficção,Memória Viva Produção De Imagem E Texto Ltda,,Embaúba Filmes,SP,,19,1286,15893.46,SP,1.0,0,2020,1,18,1,0,iniciante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,16587.593826431767,,161,0,802.0,1
2023,B2200496400000,Um Jóquei Cearense Na Coreia,"Mi-Kyung Oh, Gustavo Parente Lima",Documentário,Tardo Filmes Ltda Me,,Embaúba Filmes,CE,,5,177,1418.52,CE,1.0,0,2020,0,18,1,1,estreante,pequena,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,1480.4726972396188,,161,0,802.0,0
2023,B2300335000000,"Um Pouco De Mim, Um Pouco De Nós",Andre Bushatsky,Documentário,Twins Bushatsky Produções Cinematográficas Ltda.,,Prisma Produções Culturais,SP,,1,112,2178.03,SP,1.0,0,2020,2,0,2,0,iniciante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,2273.1536733840953,,161,0,802.0,0
2023,B2200210800000,Um Samurai Em São Paulo,Debora Mamber Czeresnia,Documentário,G2 Produções Ltda - Me,,Elo Company,SP,,7,409,7640.64,SP,1.0,0,2020,0,93,0,1,estreante,grande,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,7974.338683583539,,161,0,802.0,0
2023,B2300465800000,Uma Carta Para Papai Noel,Gustavo Spolidoro,Ficção,Okna Produções Culturais Ltda,,Pandora Filmes,RS,,102,5507,90232.5,RS,1.0,0,2020,3,75,1,0,estabelecida,grande,2.0,0.0,1.0,0.0,só FSA,1.0436741795953661,94173.33041033888,,161,1,802.0,1
2023,B2300402000000,Uma Fada Veio Me Visitar,Vivianne Rise Jundi Costa,Ficção,Bronze Filmes Produtora Ltda,Rubi Filmes E Producoes Artisticas Ltda,Imagem,SP,RJ,610,63634,1204492.98,SP,1.0,1,2020,0,86,0,1,estreante,grande,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,1257098.2227298778,,161,1,802.0,1
2023,B2300177700000,Urubus,Luiz Claudio Borrelli Barbosa,Ficção,Killers Filmes Ltda.,,O2 Play,SP,,21,3780,65088.45,SP,1.0,0,2020,0,49,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,67931.13465488401,,161,1,802.0,1
2023,B2200286600000,Uýra – A Retomada Da Floresta,Juliana Curi,Documentário,Azores Filmes Ltda.,Juliana Curi / Martina Sonksen De Siqueira - Eireli,Olhar Distribuição,SP,SP/SP,7,803,8556.22,SP,1.0,1,2020,0,20,0,1,estreante,media,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,8929.905888937463,,161,0,802.0,1
2023,B2300008500000,Vai Corinthians!,"Ricardo Pereira Marinho Aidar, Marcela Coelho Nascimento, Daniel Camargo Kfouri",Documentário,Canal Azul Produções Culturais Ltda,,Elo Company,SP,,4,1849,29608.16,SP,1.0,0,2020,0,93,0,1,estreante,grande,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,30901.272097328336,,161,0,802.0,1
2023,B2200272200000,Vai E Vem,"Fernanda Pessoa De Barros, Adriana Beatriz Barbosa Mercado Perez",Documentário,Pessoa Produções Artísticas Ltda Me,Vulcana Cinema Ltda,Boulevard Filmes / Vitrine Filmes,SP,RS,8,489,8165.97,SP,1.0,1,2020,0,0,0,1,estreante,nova,0.0,0.0,0.0,0.0,sem fomento,1.0436741795953661,8522.612040350372,,161,0,802.0,0
2023,B2300120800000,Vai Ter Troco,Mauricio Artacho D Almeida Eca,Ficção,Amaia Producoes Audiovisuais E Musicais Ltda,Mar Filmes Ltda / Warner Bros. Entretenimento Brasil Ltda.,Disney,SP,RJ/ND,110,4660,89016.15,SP,1.0,1,2020,0,23,0,1,estreante,media,2.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,92903.85732198805,,161,1,802.0,1
2023,B2100315800000,Vento Na Fronteira,"Marina Dias Weis, Laura Tafarel Faerman",Documentário,Papier Producao De Filmes Ltda,Algazarra Produções Cinematográficas / Laboratorio Cisco Educacao E Imagem Ltda,Taturana,SP,ND/SP,2,266,3918.69,SP,1.0,1,2020,0,8,0,1,estreante,pequena,1.0,0.0,1.0,0.0,só FSA,1.0436741795953661,4089.835570838565,,161,0,802.0,0
2023,B2300135700000,Vidas Descartáveis,"Alejandro Jose Valenti, Alberto Augusto Dos Reis Graca",Documentário,Meios De Produção E Comunicação Ltda,Globo Comunicação E Participações S/A,Bretz Filmes,RJ,RJ,1,71,1359.83,RJ,1.0,1,2020,0,26,1,1,estreante,media,1.0,1.0,1.0,1.0,FSA e incentivo,1.0436741795953661,1419.2194596391666,,161,0,802.0,0
